"codigo_municipio";"nome_municipio";"sigla_uf"
"2135";"SETE LAGOAS";"MG"
"2136";"SETUBINHA";"MG"
"2137";"SILVEIRANIA";"MG"
"2138";"SILVIANOPOLIS";"MG"
"2139";"SIMAO PEREIRA";"MG"
"2140";"SIMONESIA";"MG"
"2141";"SOBRALIA";"MG"
"2142";"SOLEDADE DE MINAS";"MG"
"2143";"TABULEIRO";"MG"
"2144";"TAIOBEIRAS";"MG"
"2145";"TAPARUBA";"MG"
"2146";"TAPIRA";"MG"
"2147";"TAPIRAI";"MG"
"2148";"TAQUARACU DE MINAS";"MG"
"2149";"TARUMIRIM";"MG"
"2150";"TEIXEIRAS";"MG"
"2151";"TEOFILO OTONI";"MG"
"2152";"TIMOTEO";"MG"
"2153";"TIRADENTES";"MG"
"2154";"TIROS";"MG"
"2155";"TOCANTINS";"MG"
"2156";"TOCOS DO MOJI";"MG"
"2157";"TOLEDO";"MG"
"2158";"TOMBOS";"MG"
"2159";"TRES CORACOES";"MG"
"2160";"TRES MARIAS";"MG"
"2161";"TRES PONTAS";"MG"
"2162";"TUMIRITINGA";"MG"
"2163";"TUPACIGUARA";"MG"
"2164";"TURMALINA";"MG"
"2165";"TURVOLANDIA";"MG"
"2166";"UBA";"MG"
"2167";"UBAI";"MG"
"2168";"UBAPORANGA";"MG"
"2169";"UBERABA";"MG"
"2170";"UBERLANDIA";"MG"
"2171";"UMBURATIBA";"MG"
"2172";"UNAI";"MG"
"2173";"UNIAO DE MINAS";"MG"
"2174";"URUANA DE MINAS";"MG"
"2175";"URUCANIA";"MG"
"2176";"URUCUIA";"MG"
"2177";"VARGEM ALEGRE";"MG"
"2178";"VARGEM BONITA";"MG"
"2179";"VARGEM GRANDE DO RIO PARDO";"MG"
"2180";"VARGINHA";"MG"
"2181";"VARJAO DE MINAS";"MG"
"2182";"VARZEA DA PALMA";"MG"
"2183";"VARZELANDIA";"MG"
"2184";"VAZANTE";"MG"
"2185";"VERDELANDIA";"MG"
"2186";"VEREDINHA";"MG"
"2187";"VERISSIMO";"MG"
"2188";"VERMELHO NOVO";"MG"
"2189";"VESPASIANO";"MG"
"2190";"VICOSA";"MG"
"2191";"VIEIRAS";"MG"
"2192";"VIRGEM DA LAPA";"MG"
"2193";"VIRGINIA";"MG"
"2194";"VIRGINOPOLIS";"MG"
"2195";"VIRGOLANDIA";"MG"
"2196";"VISCONDE DO RIO BRANCO";"MG"
"2197";"VOLTA GRANDE";"MG"
"2198";"WENCESLAU BRAZ";"MG"
"2277";"ACORIZAL";"MT"
"2278";"AGUA BOA";"MT"
"2279";"ALTA FLORESTA";"MT"
"2280";"ALTO ARAGUAIA";"MT"
"2281";"ALTO BOA VISTA";"MT"
"2282";"ALTO GARCAS";"MT"
"2283";"ALTO PARAGUAI";"MT"
"2284";"ALTO TAQUARI";"MT"
"2285";"APIACAS";"MT"
"2286";"ARAGUAIANA";"MT"
"2287";"ARAGUAINHA";"MT"
"2288";"ARAPUTANGA";"MT"
"2289";"ARENAPOLIS";"MT"
"2290";"ARIPUANA";"MT"
"2291";"BARAO DE MELGACO";"MT"
"2292";"BARRA DO BUGRES";"MT"
"2293";"BARRA DO GARCAS";"MT"
"2294";"BOM JESUS DO ARAGUAIA";"MT"
"2295";"BRASNORTE";"MT"
"2296";"CACERES";"MT"
"2297";"CAMPINAPOLIS";"MT"
"2298";"CAMPO NOVO DO PARECIS";"MT"
"2299";"CAMPO VERDE";"MT"
"2300";"CAMPOS DE JULIO";"MT"
"2301";"CANABRAVA DO NORTE";"MT"
"2302";"CANARANA";"MT"
"2303";"CARLINDA";"MT"
"2304";"CASTANHEIRA";"MT"
"2305";"CHAPADA DOS GUIMARAES";"MT"
"2306";"CLAUDIA";"MT"
"2307";"COCALINHO";"MT"
"2308";"COLIDER";"MT"
"2309";"COLNIZA";"MT"
"2310";"COMODORO";"MT"
"2311";"CONFRESA";"MT"
"2312";"CONQUISTA D'OESTE";"MT"
"2313";"COTRIGUACU";"MT"
"2314";"CUIABA";"MT"
"2315";"CURVELANDIA";"MT"
"2316";"DENISE";"MT"
"2317";"DIAMANTINO";"MT"
"2318";"DOM AQUINO";"MT"
"2319";"FELIZ NATAL";"MT"
"2320";"FIGUEIROPOLIS D'OESTE";"MT"
"2321";"GAUCHA DO NORTE";"MT"
"2322";"GENERAL CARNEIRO";"MT"
"2323";"GLORIA D'OESTE";"MT"
"2324";"GUARANTA DO NORTE";"MT"
"2325";"GUIRATINGA";"MT"
"2326";"INDIAVAI";"MT"
"2327";"IPIRANGA DO NORTE";"MT"
"2328";"ITANHANGA";"MT"
"2329";"ITAUBA";"MT"
"2330";"ITIQUIRA";"MT"
"2331";"JACIARA";"MT"
"2332";"JANGADA";"MT"
"2333";"JAURU";"MT"
"2334";"JUARA";"MT"
"2335";"JUINA";"MT"
"2336";"JURUENA";"MT"
"2337";"JUSCIMEIRA";"MT"
"2338";"LAMBARI D'OESTE";"MT"
"2339";"LUCAS DO RIO VERDE";"MT"
"2340";"LUCIARA";"MT"
"2341";"MARCELANDIA";"MT"
"2342";"MATUPA";"MT"
"2343";"MIRASSOL D'OESTE";"MT"
"2344";"NOBRES";"MT"
"2345";"NORTELANDIA";"MT"
"2346";"NOSSA SENHORA DO LIVRAMENTO";"MT"
"2347";"NOVA BANDEIRANTES";"MT"
"2348";"NOVA BRASILANDIA";"MT"
"2349";"NOVA CANAA DO NORTE";"MT"
"2350";"NOVA GUARITA";"MT"
"2351";"NOVA LACERDA";"MT"
"2352";"NOVA MARILANDIA";"MT"
"2353";"NOVA MARINGA";"MT"
"2354";"NOVA MONTE VERDE";"MT"
"2355";"NOVA MUTUM";"MT"
"2356";"NOVA NAZARE";"MT"
"2357";"NOVA OLIMPIA";"MT"
"2358";"NOVA SANTA HELENA";"MT"
"2359";"NOVA UBIRATA";"MT"
"2360";"NOVA XAVANTINA";"MT"
"2361";"NOVO HORIZONTE DO NORTE";"MT"
"2362";"NOVO MUNDO";"MT"
"2363";"NOVO SANTO ANTONIO";"MT"
"2364";"NOVO SAO JOAQUIM";"MT"
"2365";"PARANAITA";"MT"
"2366";"PARANATINGA";"MT"
"2367";"PEDRA PRETA";"MT"
"2368";"PEIXOTO DE AZEVEDO";"MT"
"2369";"PLANALTO DA SERRA";"MT"
"2370";"POCONE";"MT"
"2371";"PONTAL DO ARAGUAIA";"MT"
"2372";"PONTE BRANCA";"MT"
"2373";"PONTES E LACERDA";"MT"
"2374";"PORTO ALEGRE DO NORTE";"MT"
"2375";"PORTO DOS GAUCHOS";"MT"
"2376";"PORTO ESPERIDIAO";"MT"
"2377";"PORTO ESTRELA";"MT"
"2378";"POXOREU";"MT"
"2379";"PRIMAVERA DO LESTE";"MT"
"2380";"QUERENCIA";"MT"
"2381";"RESERVA DO CABACAL";"MT"
"2382";"RIBEIRAO CASCALHEIRA";"MT"
"2383";"RIBEIRAOZINHO";"MT"
"2384";"RIO BRANCO";"MT"
"2385";"RONDOLANDIA";"MT"
"2386";"RONDONOPOLIS";"MT"
"2387";"ROSARIO OESTE";"MT"
"2388";"SALTO DO CEU";"MT"
"2389";"SANTA CARMEM";"MT"
"2390";"SANTA CRUZ DO XINGU";"MT"
"2391";"SANTA RITA DO TRIVELATO";"MT"
"2392";"SANTA TEREZINHA";"MT"
"2393";"SANTO AFONSO";"MT"
"2394";"SANTO ANTONIO DO LESTE";"MT"
"2395";"SANTO ANTONIO DO LEVERGER";"MT"
"2396";"SAO FELIX DO ARAGUAIA";"MT"
"2397";"SAO JOSE DO POVO";"MT"
"2398";"SAO JOSE DO RIO CLARO";"MT"
"2399";"SAO JOSE DO XINGU";"MT"
"2400";"SAO JOSE DOS QUATRO MARCOS";"MT"
"2401";"SAO PEDRO DA CIPA";"MT"
"2402";"SAPEZAL";"MT"
"2403";"SERRA NOVA DOURADA";"MT"
"2404";"SINOP";"MT"
"2405";"SORRISO";"MT"
"2406";"TABAPORA";"MT"
"2407";"TANGARA DA SERRA";"MT"
"2408";"TAPURAH";"MT"
"2409";"TERRA NOVA DO NORTE";"MT"
"2410";"TESOURO";"MT"
"2411";"TORIXOREU";"MT"
"2412";"UNIAO DO SUL";"MT"
"2413";"VALE DE SAO DOMINGOS";"MT"
"2414";"VARZEA GRANDE";"MT"
"2415";"VERA";"MT"
"2416";"VILA BELA DA SANTISSIMA TRINDADE";"MT"
"2417";"VILA RICA";"MT"
"2418";"ABAETETUBA";"PA"
"2419";"ABEL FIGUEIREDO";"PA"
"2420";"ACARA";"PA"
"2421";"AFUA";"PA"
"2422";"AGUA AZUL DO NORTE";"PA"
"2423";"ALENQUER";"PA"
"2424";"ALMEIRIM";"PA"
"2425";"ALTAMIRA";"PA"
"2426";"ANAJAS";"PA"
"2427";"ANANINDEUA";"PA"
"2428";"ANAPU";"PA"
"2429";"AUGUSTO CORREA";"PA"
"2430";"AURORA DO PARA";"PA"
"2431";"AVEIRO";"PA"
"2432";"BAGRE";"PA"
"2433";"BAIAO";"PA"
"2434";"BANNACH";"PA"
"2435";"BARCARENA";"PA"
"2436";"BELEM";"PA"
"2437";"BELTERRA";"PA"
"2438";"BENEVIDES";"PA"
"2439";"BOM JESUS DO TOCANTINS";"PA"
"2440";"BONITO";"PA"
"2441";"BRAGANCA";"PA"
"2442";"BRASIL NOVO";"PA"
"2443";"BREJO GRANDE DO ARAGUAIA";"PA"
"2444";"BREU BRANCO";"PA"
"2445";"BREVES";"PA"
"2446";"BUJARU";"PA"
"2447";"CACHOEIRA DO ARARI";"PA"
"2448";"CACHOEIRA DO PIRIA";"PA"
"2449";"CAMETA";"PA"
"2450";"CANAA DOS CARAJAS";"PA"
"2451";"CAPANEMA";"PA"
"2452";"CAPITAO POCO";"PA"
"2453";"CASTANHAL";"PA"
"2454";"CHAVES";"PA"
"2455";"COLARES";"PA"
"2456";"CONCEICAO DO ARAGUAIA";"PA"
"2457";"CONCORDIA DO PARA";"PA"
"2458";"CUMARU DO NORTE";"PA"
"2459";"CURIONOPOLIS";"PA"
"2460";"CURRALINHO";"PA"
"2461";"CURUA";"PA"
"2462";"CURUCA";"PA"
"2463";"DOM ELISEU";"PA"
"2464";"ELDORADO DOS CARAJAS";"PA"
"2465";"FARO";"PA"
"2466";"FLORESTA DO ARAGUAIA";"PA"
"2467";"GARRAFAO DO NORTE";"PA"
"2468";"GOIANESIA DO PARA";"PA"
"2469";"GURUPA";"PA"
"2470";"IGARAPE-ACU";"PA"
"2471";"IGARAPE-MIRI";"PA"
"2472";"INHANGAPI";"PA"
"2473";"IPIXUNA DO PARA";"PA"
"2474";"IRITUIA";"PA"
"2475";"ITAITUBA";"PA"
"2476";"ITUPIRANGA";"PA"
"2477";"JACAREACANGA";"PA"
"2478";"JACUNDA";"PA"
"2479";"JURUTI";"PA"
"2480";"LIMOEIRO DO AJURU";"PA"
"2481";"MAE DO RIO";"PA"
"2482";"MAGALHAES BARATA";"PA"
"2483";"MARABA";"PA"
"2484";"MARACANA";"PA"
"2485";"MARAPANIM";"PA"
"2486";"MARITUBA";"PA"
"2487";"MEDICILANDIA";"PA"
"2488";"MELGACO";"PA"
"2489";"MOCAJUBA";"PA"
"2490";"MOJU";"PA"
"2491";"MONTE ALEGRE";"PA"
"2492";"MUANA";"PA"
"2493";"NOVA ESPERANCA DO PIRIA";"PA"
"2494";"NOVA IPIXUNA";"PA"
"2495";"NOVA TIMBOTEUA";"PA"
"2496";"NOVO PROGRESSO";"PA"
"2497";"NOVO REPARTIMENTO";"PA"
"2498";"OBIDOS";"PA"
"2499";"OEIRAS DO PARA";"PA"
"2500";"ORIXIMINA";"PA"
"2501";"OUREM";"PA"
"2502";"OURILANDIA DO NORTE";"PA"
"2503";"PACAJA";"PA"
"2504";"PALESTINA DO PARA";"PA"
"2505";"PARAGOMINAS";"PA"
"2506";"PARAUAPEBAS";"PA"
"2507";"PAU D'ARCO";"PA"
"2508";"PEIXE-BOI";"PA"
"2509";"PICARRA";"PA"
"2510";"PLACAS";"PA"
"2511";"PONTA DE PEDRAS";"PA"
"2512";"PORTEL";"PA"
"2513";"PORTO DE MOZ";"PA"
"2514";"PRAINHA";"PA"
"2515";"PRIMAVERA";"PA"
"2516";"QUATIPURU";"PA"
"2517";"REDENCAO";"PA"
"2518";"RIO MARIA";"PA"
"2519";"RONDON DO PARA";"PA"
"2520";"RUROPOLIS";"PA"
"2521";"SALINOPOLIS";"PA"
"2522";"SALVATERRA";"PA"
"2523";"SANTA BARBARA DO PARA";"PA"
"2524";"SANTA CRUZ DO ARARI";"PA"
"2525";"SANTA ISABEL DO PARA";"PA"
"2526";"SANTA LUZIA DO PARA";"PA"
"2527";"SANTA MARIA DAS BARREIRAS";"PA"
"2528";"SANTA MARIA DO PARA";"PA"
"2529";"SANTANA DO ARAGUAIA";"PA"
"2530";"SANTAREM";"PA"
"2531";"SANTAREM NOVO";"PA"
"2532";"SANTO ANTONIO DO TAUA";"PA"
"2533";"SAO CAETANO DE ODIVELAS";"PA"
"2534";"SAO DOMINGOS DO ARAGUAIA";"PA"
"2535";"SAO DOMINGOS DO CAPIM";"PA"
"2536";"SAO FELIX DO XINGU";"PA"
"2537";"SAO FRANCISCO DO PARA";"PA"
"2538";"SAO GERALDO DO ARAGUAIA";"PA"
"2539";"SAO JOAO DA PONTA";"PA"
"2540";"SAO JOAO DE PIRABAS";"PA"
"2541";"SAO JOAO DO ARAGUAIA";"PA"
"2542";"SAO MIGUEL DO GUAMA";"PA"
"2543";"SAO SEBASTIAO DA BOA VISTA";"PA"
"2544";"SAPUCAIA";"PA"
"2545";"SENADOR JOSE PORFIRIO";"PA"
"2546";"SOURE";"PA"
"2547";"TAILANDIA";"PA"
"2548";"TERRA ALTA";"PA"
"2549";"TERRA SANTA";"PA"
"2550";"TOME-ACU";"PA"
"2551";"TRACUATEUA";"PA"
"2552";"TRAIRAO";"PA"
"2553";"TUCUMA";"PA"
"2554";"TUCURUI";"PA"
"2555";"ULIANOPOLIS";"PA"
"2556";"URUARA";"PA"
"2557";"VIGIA";"PA"
"2558";"VISEU";"PA"
"2559";"VITORIA DO XINGU";"PA"
"2560";"XINGUARA";"PA"
"5568";"MOJUI DOS CAMPOS";"PA"
"2561";"AGUA BRANCA";"PB"
"2562";"AGUIAR";"PB"
"2563";"ALAGOA GRANDE";"PB"
"2564";"ALAGOA NOVA";"PB"
"2565";"ALAGOINHA";"PB"
"2566";"ALCANTIL";"PB"
"2567";"ALGODAO DE JANDAIRA";"PB"
"2568";"ALHANDRA";"PB"
"2569";"AMPARO";"PB"
"2570";"APARECIDA";"PB"
"2571";"ARACAGI";"PB"
"2572";"ARARA";"PB"
"2573";"ARARUNA";"PB"
"2574";"AREIA";"PB"
"2575";"AREIA DE BARAUNAS";"PB"
"2576";"AREIAL";"PB"
"2577";"AROEIRAS";"PB"
"2578";"ASSUNCAO";"PB"
"2579";"BAIA DA TRAICAO";"PB"
"2580";"BANANEIRAS";"PB"
"2581";"BARAUNA";"PB"
"2582";"BARRA DE SANTA ROSA";"PB"
"2583";"BARRA DE SANTANA";"PB"
"2584";"BARRA DE SAO MIGUEL";"PB"
"2585";"BAYEUX";"PB"
"2586";"BELEM";"PB"
"2587";"BELEM DO BREJO DO CRUZ";"PB"
"2588";"BERNARDINO BATISTA";"PB"
"2589";"BOA VENTURA";"PB"
"2590";"BOA VISTA";"PB"
"2591";"BOM JESUS";"PB"
"2592";"BOM SUCESSO";"PB"
"2593";"BONITO DE SANTA FE";"PB"
"2594";"BOQUEIRAO";"PB"
"2595";"BORBOREMA";"PB"
"2596";"BREJO DO CRUZ";"PB"
"2597";"BREJO DOS SANTOS";"PB"
"2598";"CAAPORA";"PB"
"2599";"CABACEIRAS";"PB"
"2600";"CABEDELO";"PB"
"2601";"CACHOEIRA DOS INDIOS";"PB"
"2602";"CACIMBA DE AREIA";"PB"
"2603";"CACIMBA DE DENTRO";"PB"
"2604";"CACIMBAS";"PB"
"2605";"CAICARA";"PB"
"2606";"CAJAZEIRAS";"PB"
"2607";"CAJAZEIRINHAS";"PB"
"2608";"CALDAS BRANDAO";"PB"
"2609";"CAMALAU";"PB"
"2610";"CAMPINA GRANDE";"PB"
"2611";"CAMPO DE SANTANA";"PB"
"2612";"CAPIM";"PB"
"2613";"CARAUBAS";"PB"
"2614";"CARRAPATEIRA";"PB"
"2615";"CASSERENGUE";"PB"
"2616";"CATINGUEIRA";"PB"
"2617";"CATOLE DO ROCHA";"PB"
"2618";"CATURITE";"PB"
"2619";"CONCEICAO";"PB"
"2620";"CONDADO";"PB"
"2621";"CONDE";"PB"
"2622";"CONGO";"PB"
"2623";"COREMAS";"PB"
"2624";"COXIXOLA";"PB"
"2625";"CRUZ DO ESPIRITO SANTO";"PB"
"2626";"CUBATI";"PB"
"2627";"CUITE";"PB"
"2628";"CUITE DE MAMANGUAPE";"PB"
"2629";"CUITEGI";"PB"
"2630";"CURRAL DE CIMA";"PB"
"2631";"CURRAL VELHO";"PB"
"2632";"DAMIAO";"PB"
"2633";"DESTERRO";"PB"
"2634";"DIAMANTE";"PB"
"2635";"DONA INES";"PB"
"2636";"DUAS ESTRADAS";"PB"
"2637";"EMAS";"PB"
"2638";"ESPERANCA";"PB"
"2639";"FAGUNDES";"PB"
"2640";"FREI MARTINHO";"PB"
"2641";"GADO BRAVO";"PB"
"2642";"GUARABIRA";"PB"
"2643";"GURINHEM";"PB"
"2644";"GURJAO";"PB"
"2645";"IBIARA";"PB"
"2646";"IGARACY";"PB"
"2647";"IMACULADA";"PB"
"2648";"INGA";"PB"
"2649";"ITABAIANA";"PB"
"2650";"ITAPORANGA";"PB"
"2651";"ITAPOROROCA";"PB"
"2652";"ITATUBA";"PB"
"2653";"JACARAU";"PB"
"2654";"JERICO";"PB"
"2655";"JOAO PESSOA";"PB"
"2656";"JUAREZ TAVORA";"PB"
"2657";"JUAZEIRINHO";"PB"
"2658";"JUNCO DO SERIDO";"PB"
"2659";"JURIPIRANGA";"PB"
"2660";"JURU";"PB"
"2661";"LAGOA";"PB"
"2662";"LAGOA DE DENTRO";"PB"
"2663";"LAGOA SECA";"PB"
"2664";"LASTRO";"PB"
"2665";"LIVRAMENTO";"PB"
"2666";"LOGRADOURO";"PB"
"2667";"LUCENA";"PB"
"2668";"MAE D'AGUA";"PB"
"2669";"MALTA";"PB"
"2670";"MAMANGUAPE";"PB"
"2671";"MANAIRA";"PB"
"2672";"MARCACAO";"PB"
"2673";"MARI";"PB"
"2674";"MARIZOPOLIS";"PB"
"2675";"MASSARANDUBA";"PB"
"2676";"MATARACA";"PB"
"2677";"MATINHAS";"PB"
"2678";"MATO GROSSO";"PB"
"2679";"MATUREIA";"PB"
"2680";"MOGEIRO";"PB"
"2681";"MONTADAS";"PB"
"2682";"MONTE HOREBE";"PB"
"2683";"MONTEIRO";"PB"
"2684";"MULUNGU";"PB"
"2685";"NATUBA";"PB"
"2686";"NAZAREZINHO";"PB"
"2687";"NOVA FLORESTA";"PB"
"2688";"NOVA OLINDA";"PB"
"2689";"NOVA PALMEIRA";"PB"
"2690";"OLHO D'AGUA";"PB"
"2691";"OLIVEDOS";"PB"
"2692";"OURO VELHO";"PB"
"2693";"PARARI";"PB"
"2694";"PASSAGEM";"PB"
"2695";"PATOS";"PB"
"2696";"PAULISTA";"PB"
"2697";"PEDRA BRANCA";"PB"
"2698";"PEDRA LAVRADA";"PB"
"2699";"PEDRAS DE FOGO";"PB"
"2700";"PEDRO REGIS";"PB"
"2701";"PIANCO";"PB"
"2702";"PICUI";"PB"
"2703";"PILAR";"PB"
"2704";"PILOES";"PB"
"2705";"PILOEZINHOS";"PB"
"2706";"PIRPIRITUBA";"PB"
"2707";"PITIMBU";"PB"
"2708";"POCINHOS";"PB"
"2709";"POCO DANTAS";"PB"
"2710";"POCO DE JOSE DE MOURA";"PB"
"2711";"POMBAL";"PB"
"2712";"PRATA";"PB"
"2713";"PRINCESA ISABEL";"PB"
"2714";"PUXINANA";"PB"
"2715";"QUEIMADAS";"PB"
"2716";"QUIXABA";"PB"
"2717";"REMIGIO";"PB"
"2718";"RIACHAO";"PB"
"2719";"RIACHAO DO BACAMARTE";"PB"
"2720";"RIACHAO DO POCO";"PB"
"2721";"RIACHO DE SANTO ANTONIO";"PB"
"2722";"RIACHO DOS CAVALOS";"PB"
"2723";"RIO TINTO";"PB"
"2724";"SALGADINHO";"PB"
"2725";"SALGADO DE SAO FELIX";"PB"
"2726";"SANTA CECILIA";"PB"
"2727";"SANTA CRUZ";"PB"
"2728";"SANTA HELENA";"PB"
"2729";"SANTA INES";"PB"
"2730";"SANTA LUZIA";"PB"
"2731";"SANTA RITA";"PB"
"2732";"SANTA TERESINHA";"PB"
"2733";"SANTANA DE MANGUEIRA";"PB"
"2734";"SANTANA DOS GARROTES";"PB"
"2735";"SANTAREM";"PB"
"2736";"SANTO ANDRE";"PB"
"2737";"SAO BENTINHO";"PB"
"2738";"SAO BENTO";"PB"
"2739";"SAO DOMINGOS DE POMBAL";"PB"
"2740";"SAO DOMINGOS DO CARIRI";"PB"
"2741";"SAO FRANCISCO";"PB"
"2742";"SAO JOAO DO CARIRI";"PB"
"2743";"SAO JOAO DO RIO DO PEIXE";"PB"
"2744";"SAO JOAO DO TIGRE";"PB"
"2745";"SAO JOSE DA LAGOA TAPADA";"PB"
"2746";"SAO JOSE DE CAIANA";"PB"
"2747";"SAO JOSE DE ESPINHARAS";"PB"
"2748";"SAO JOSE DE PIRANHAS";"PB"
"2749";"SAO JOSE DE PRINCESA";"PB"
"2750";"SAO JOSE DO BONFIM";"PB"
"2751";"SAO JOSE DO BREJO DO CRUZ";"PB"
"2752";"SAO JOSE DO SABUGI";"PB"
"2753";"SAO JOSE DOS CORDEIROS";"PB"
"2754";"SAO JOSE DOS RAMOS";"PB"
"2755";"SAO MAMEDE";"PB"
"2756";"SAO MIGUEL DE TAIPU";"PB"
"2757";"SAO SEBASTIAO DE LAGOA DE ROCA";"PB"
"2758";"SAO SEBASTIAO DO UMBUZEIRO";"PB"
"2759";"SAPE";"PB"
"2760";"SERIDO";"PB"
"2761";"SERRA BRANCA";"PB"
"2762";"SERRA DA RAIZ";"PB"
"2763";"SERRA GRANDE";"PB"
"2764";"SERRA REDONDA";"PB"
"2765";"SERRARIA";"PB"
"2766";"SERTAOZINHO";"PB"
"2767";"SOBRADO";"PB"
"2768";"SOLANEA";"PB"
"2769";"SOLEDADE";"PB"
"2770";"SOSSEGO";"PB"
"2771";"SOUSA";"PB"
"2772";"SUME";"PB"
"2773";"TAPEROA";"PB"
"2774";"TAVARES";"PB"
"2775";"TEIXEIRA";"PB"
"2776";"TENORIO";"PB"
"2777";"TRIUNFO";"PB"
"2778";"UIRAUNA";"PB"
"2779";"UMBUZEIRO";"PB"
"2780";"VARZEA";"PB"
"2781";"VIEIROPOLIS";"PB"
"2782";"VISTA SERRANA";"PB"
"2783";"ZABELE";"PB"
"2784";"ABREU E LIMA";"PE"
"2785";"AFOGADOS DA INGAZEIRA";"PE"
"2786";"AFRANIO";"PE"
"2787";"AGRESTINA";"PE"
"2788";"AGUA PRETA";"PE"
"2789";"AGUAS BELAS";"PE"
"2790";"ALAGOINHA";"PE"
"2791";"ALIANCA";"PE"
"2792";"ALTINHO";"PE"
"2793";"AMARAJI";"PE"
"2794";"ANGELIM";"PE"
"2795";"ARACOIABA";"PE"
"2796";"ARARIPINA";"PE"
"2797";"ARCOVERDE";"PE"
"2798";"BARRA DE GUABIRABA";"PE"
"2799";"BARREIROS";"PE"
"2800";"BELEM DE MARIA";"PE"
"2801";"BELEM DE SAO FRANCISCO";"PE"
"2802";"BELO JARDIM";"PE"
"2803";"BETANIA";"PE"
"2804";"BEZERROS";"PE"
"2805";"BODOCO";"PE"
"2806";"BOM CONSELHO";"PE"
"2807";"BOM JARDIM";"PE"
"2808";"BONITO";"PE"
"2809";"BREJAO";"PE"
"2810";"BREJINHO";"PE"
"2811";"BREJO DA MADRE DE DEUS";"PE"
"2812";"BUENOS AIRES";"PE"
"2813";"BUIQUE";"PE"
"2814";"CABO DE SANTO AGOSTINHO";"PE"
"2815";"CABROBO";"PE"
"2816";"CACHOEIRINHA";"PE"
"2817";"CAETES";"PE"
"2818";"CALCADO";"PE"
"2819";"CALUMBI";"PE"
"2820";"CAMARAGIBE";"PE"
"2821";"CAMOCIM DE SAO FELIX";"PE"
"2822";"CAMUTANGA";"PE"
"2823";"CANHOTINHO";"PE"
"2824";"CAPOEIRAS";"PE"
"2825";"CARNAIBA";"PE"
"2826";"CARNAUBEIRA DA PENHA";"PE"
"2827";"CARPINA";"PE"
"2828";"CARUARU";"PE"
"2829";"CASINHAS";"PE"
"2830";"CATENDE";"PE"
"2831";"CEDRO";"PE"
"2832";"CHA DE ALEGRIA";"PE"
"2833";"CHA GRANDE";"PE"
"2834";"CONDADO";"PE"
"2835";"CORRENTES";"PE"
"2836";"CORTES";"PE"
"2837";"CUMARU";"PE"
"2838";"CUPIRA";"PE"
"2839";"CUSTODIA";"PE"
"2840";"DORMENTES";"PE"
"2841";"ESCADA";"PE"
"2842";"EXU";"PE"
"2843";"FEIRA NOVA";"PE"
"2844";"FERNANDO DE NORONHA";"PE"
"2845";"FERREIROS";"PE"
"2846";"FLORES";"PE"
"2847";"FLORESTA";"PE"
"2848";"FREI MIGUELINHO";"PE"
"2849";"GAMELEIRA";"PE"
"2850";"GARANHUNS";"PE"
"2851";"GLORIA DO GOITA";"PE"
"2852";"GOIANA";"PE"
"2853";"GRANITO";"PE"
"2854";"GRAVATA";"PE"
"2855";"IATI";"PE"
"2856";"IBIMIRIM";"PE"
"2857";"IBIRAJUBA";"PE"
"2858";"IGARASSU";"PE"
"2859";"IGUARACI";"PE"
"2860";"ILHA DE ITAMARACA";"PE"
"2861";"INAJA";"PE"
"2862";"INGAZEIRA";"PE"
"2863";"IPOJUCA";"PE"
"2864";"IPUBI";"PE"
"2865";"ITACURUBA";"PE"
"2866";"ITAIBA";"PE"
"2867";"ITAMBE";"PE"
"2868";"ITAPETIM";"PE"
"2869";"ITAPISSUMA";"PE"
"2870";"ITAQUITINGA";"PE"
"2871";"JABOATAO DOS GUARARAPES";"PE"
"2872";"JAQUEIRA";"PE"
"2873";"JATAUBA";"PE"
"2874";"JATOBA";"PE"
"2875";"JOAO ALFREDO";"PE"
"2876";"JOAQUIM NABUCO";"PE"
"2877";"JUCATI";"PE"
"2878";"JUPI";"PE"
"2879";"JUREMA";"PE"
"2880";"LAGOA DO CARRO";"PE"
"2881";"LAGOA DO ITAENGA";"PE"
"2882";"LAGOA DO OURO";"PE"
"2883";"LAGOA DOS GATOS";"PE"
"2884";"LAGOA GRANDE";"PE"
"2885";"LAJEDO";"PE"
"2886";"LIMOEIRO";"PE"
"2887";"MACAPARANA";"PE"
"2888";"MACHADOS";"PE"
"2889";"MANARI";"PE"
"2890";"MARAIAL";"PE"
"2891";"MIRANDIBA";"PE"
"2892";"MOREILANDIA";"PE"
"2893";"MORENO";"PE"
"2894";"NAZARE DA MATA";"PE"
"2895";"OLINDA";"PE"
"2896";"OROBO";"PE"
"2897";"OROCO";"PE"
"2898";"OURICURI";"PE"
"2899";"PALMARES";"PE"
"2900";"PALMEIRINA";"PE"
"2901";"PANELAS";"PE"
"2902";"PARANATAMA";"PE"
"2903";"PARNAMIRIM";"PE"
"2904";"PASSIRA";"PE"
"2905";"PAUDALHO";"PE"
"2906";"PAULISTA";"PE"
"2907";"PEDRA";"PE"
"2908";"PESQUEIRA";"PE"
"2909";"PETROLANDIA";"PE"
"2910";"PETROLINA";"PE"
"2911";"POCAO";"PE"
"2912";"POMBOS";"PE"
"2913";"PRIMAVERA";"PE"
"2914";"QUIPAPA";"PE"
"2915";"QUIXABA";"PE"
"2916";"RECIFE";"PE"
